# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,label
16000,41.5,0.5,18.33,0.47,12.67,0.47,standing
16250,41.5,0.5,18.25,0.43,12.25,0.43,standing
16500,41.5,0.5,19.5,0.5,12.75,1.3,standing
16750,41.67,0.47,20.5,0.5,14.0,0.82,standing
17000,41.5,0.5,21.0,0.0,14.5,0.5,standing
17250,40.67,0.94,20.67,0.47,14.25,0.83,standing
17500,41.0,0.71,19.75,0.43,14.25,1.3,standing
17750,41.25,0.83,20.0,0.0,14.25,0.43,standing
18000,41.5,0.5,20.0,0.0,13.0,1.0,standing
18250,41.5,0.5,20.0,0.0,13.25,1.3,standing
18500,41.5,0.5,20.0,0.0,13.75,0.83,standing
18750,41.75,0.43,19.67,0.47,14.0,0.82,standing
19000,42.0,0.0,19.25,0.43,13.25,1.3,standing
19250,42.0,0.0,20.0,0.0,13.0,0.82,standing
19500,42.0,0.0,20.0,0.0,13.0,1.0,standing
19750,41.67,0.47,20.67,0.47,13.75,0.83,standing
20000,42.0,0.0,21.0,0.0,13.75,0.83,standing
20250,42.0,0.0,21.0,0.0,12.5,0.87,standing
20500,42.0,0.0,20.75,0.43,13.0,1.0,standing
20750,42.0,0.0,21.0,0.0,13.5,1.5,standing
21000,41.75,0.43,21.0,0.0,13.25,1.09,standing
21250,40.75,0.83,19.5,0.5,12.0,0.0,standing
21500,39.5,0.5,18.0,0.0,10.5,1.5,standing
21750,38.75,0.43,18.0,0.0,12.75,0.83,standing
22000,40.5,1.12,19.0,0.82,12.33,0.47,standing
22250,42.0,0.0,19.25,0.43,13.67,1.25,standing
22500,41.67,0.47,19.33,0.47,13.75,0.83,standing
22750,41.75,0.43,19.5,0.5,14.5,0.5,standing
23000,42.0,0.0,20.0,0.0,14.25,0.43,standing
23250,42.0,0.0,19.75,0.43,13.5,1.12,standing
23500,42.0,0.0,19.5,0.5,13.0,0.82,standing
23750,42.0,0.0,20.5,0.5,12.25,0.43,standing
24000,42.0,0.0,20.25,0.43,12.25,0.43,standing
24250,42.0,0.0,20.0,0.0,12.0,0.0,standing
24500,42.0,0.0,19.6,0.49,12.6,0.49,standing
24750,42.0,0.0,19.67,0.47,12.33,0.47,standing
25000,41.67,0.47,20.0,0.0,14.33,0.94,standing
25250,41.67,0.47,20.0,0.0,15.33,0.47,standing
25500,41.75,0.43,20.0,0.0,16.0,0.71,standing
25750,41.67,0.47,21.0,0.0,16.25,0.83,standing
26000,42.0,0.0,20.67,0.47,15.75,0.43,standing
26250,42.0,0.0,20.25,0.43,15.75,0.83,standing
26500,42.0,0.0,20.5,0.5,16.5,0.5,standing
26750,42.0,0.0,20.5,0.5,16.25,0.43,standing
27000,42.0,0.0,21.0,0.0,15.75,0.83,standing
27250,42.0,0.0,20.0,0.0,15.0,0.0,standing
27500,42.0,0.0,20.0,0.0,14.75,0.43,standing
27750,42.0,0.0,20.5,0.5,14.5,0.5,standing
28000,42.0,0.0,21.0,0.0,15.0,0.0,standing
28250,42.0,0.0,21.0,0.0,14.75,0.43,standing
28500,42.0,0.0,21.0,0.0,14.5,0.5,standing
28750,42.0,0.0,21.0,0.0,14.25,0.83,standing
29000,42.0,0.0,21.0,0.0,14.33,0.94,standing
29250,42.0,0.0,20.5,0.5,13.75,1.3,standing
29500,42.0,0.0,20.25,0.43,14.25,0.83,standing
29750,42.0,0.0,19.0,0.71,11.25,1.3,standing
30000,40.25,1.3,16.25,1.3,6.0,0.0,standing
30250,35.0,2.55,11.67,0.47,12.25,2.59,standing
30500,30.0,0.0,6.33,1.25,14.0,0.71,standing
30750,33.5,1.5,12.0,1.22,13.5,1.12,standing
31000,39.25,0.83,10.5,1.66,12.0,0.0,standing
31250,39.0,1.41,13.0,1.0,12.75,1.3,standing
31500,36.5,0.87,7.75,2.59,15.0,0.0,standing
31750,36.75,0.83,15.75,2.49,12.75,0.83,standing
32000,37.5,0.5,15.67,2.05,13.0,1.22,standing
32250,38.75,0.43,13.75,1.09,10.25,1.92,standing
32500,39.25,0.43,12.33,0.47,12.67,0.94,standing
32750,36.75,1.3,14.25,0.83,9.33,3.09,standing
33000,36.0,0.0,13.5,1.5,2.67,1.25,standing
33250,37.75,0.83,13.5,2.69,11.5,3.57,standing
33500,40.0,0.71,20.0,0.71,15.75,0.83,standing
33750,40.5,0.5,21.0,0.0,15.0,0.0,standing
34000,39.75,0.83,20.0,0.71,14.25,1.09,standing
34250,40.33,0.47,18.75,0.43,13.0,0.82,standing
34500,41.67,0.47,18.67,0.47,13.0,1.22,standing
34750,42.5,0.5,18.5,0.5,15.0,0.71,standing
35000,42.0,0.0,19.0,0.71,14.75,0.43,standing
35250,42.25,0.43,19.25,0.43,14.5,0.5,standing
35500,42.5,0.5,19.0,0.0,14.0,0.71,standing
35750,42.5,0.5,18.5,0.5,12.25,0.43,standing
36000,42.5,0.5,18.75,0.43,12.5,0.87,standing
36250,42.5,0.5,19.33,0.47,11.67,0.47,standing
36500,42.0,0.0,18.5,0.5,11.75,0.43,standing
36750,42.67,0.47,18.75,0.43,12.0,0.0,standing
37000,42.0,0.0,19.5,0.5,10.33,0.94,standing
37250,42.0,0.0,19.33,0.47,11.5,0.5,standing
37500,42.5,0.5,18.75,0.43,11.5,0.5,standing
37750,42.25,0.43,19.75,0.43,10.75,0.83,standing
38000,42.0,0.0,20.25,0.43,11.5,0.5,standing
38250,42.0,0.0,19.75,0.43,11.5,0.87,standing
38500,42.25,0.43,18.75,0.43,11.5,0.5,standing
38750,42.5,0.5,18.5,0.5,11.5,0.5,standing
39000,42.5,0.5,19.25,0.43,11.25,0.83,standing
39250,42.5,0.5,19.33,0.47,11.33,0.94,standing
39500,42.25,0.43,19.25,0.43,10.75,1.09,standing
39750,42.0,0.0,18.0,0.0,10.25,0.83,standing
40000,42.0,0.0,18.0,0.0,10.33,0.47,standing
40250,41.75,0.43,18.0,0.0,10.5,1.5,standing
40500,42.67,0.47,18.0,0.0,12.75,0.83,standing
40750,42.75,0.43,18.5,0.5,12.25,0.43,standing
41000,42.5,0.5,18.5,0.5,12.0,0.0,standing
41250,42.75,0.43,18.25,0.43,11.25,0.83,standing
41500,43.5,0.5,18.0,0.0,11.5,0.5,standing
41750,43.75,0.43,18.5,0.5,11.5,0.87,standing
42000,43.5,0.5,18.75,0.43,12.5,0.5,standing
42250,43.75,0.83,18.5,0.5,12.5,0.5,standing
42500,43.5,0.5,18.33,0.47,12.33,0.47,standing
42750,43.5,0.5,18.25,0.43,12.25,0.43,standing
43000,43.67,0.47,18.25,0.43,12.67,0.47,standing
43250,44.0,0.82,18.0,0.0,12.0,0.0,standing
43500,44.5,0.5,18.75,0.83,12.0,0.0,standing
43750,44.33,0.47,18.0,0.0,12.0,0.0,standing
44000,44.25,0.83,18.25,0.43,11.5,0.5,standing
44250,44.5,0.5,18.0,0.0,11.5,0.87,standing
44500,44.5,0.5,18.0,0.0,10.25,0.83,standing
44750,44.5,0.5,18.25,0.43,8.5,1.5,standing
45000,43.75,0.83,18.0,0.0,11.0,1.22,standing
45250,44.0,0.71,16.0,1.0,8.25,2.05,standing
45500,42.75,0.83,15.0,0.0,3.0,0.0,standing
45750,41.75,0.43,15.67,0.47,13.0,2.16,standing
46000,39.5,1.8,16.0,1.0,17.0,1.22,standing
46250,37.0,1.22,10.6,1.2,12.8,0.75,standing
46500,33.75,1.3,5.0,4.0,15.0,2.12,standing
46750,36.0,0.0,4.5,2.5,17.67,0.47,standing
47000,37.0,1.0,16.5,3.2,14.5,1.8,standing
47250,38.75,0.43,19.0,0.71,12.0,0.0,standing
47500,39.5,0.5,12.0,2.16,11.0,3.16,standing
47750,37.0,1.22,14.25,1.48,15.5,2.5,standing
48000,37.0,1.41,18.0,0.0,18.67,0.94,standing
48250,40.67,0.94,16.75,1.3,17.0,1.41,standing
48500,41.75,0.43,10.5,1.5,12.5,1.66,standing
48750,42.25,0.43,8.5,2.69,15.75,0.83,standing
49000,43.25,0.83,17.75,1.09,10.25,4.44,standing
49250,43.33,0.47,19.0,0.82,6.0,3.94,standing
49500,43.25,0.83,18.0,0.0,11.33,0.94,standing
49750,43.25,0.83,17.75,0.43,8.5,1.12,standing
50000,43.0,1.0,18.0,0.0,9.25,0.83,standing
50250,42.25,0.43,18.0,0.0,10.0,1.63,standing
50500,42.0,0.0,18.0,0.0,4.75,2.59,standing
50750,42.0,0.0,18.0,0.0,2.0,0.82,standing
51000,42.75,0.83,18.0,0.0,1.0,0.0,standing
51250,43.75,0.43,18.0,0.0,7.0,0.0,standing
51500,43.75,0.83,19.0,1.0,8.75,0.43,standing
51750,43.67,0.47,18.75,0.43,10.0,1.41,standing
52000,43.75,0.83,18.25,0.43,10.5,1.12,standing
52250,44.33,0.47,18.0,0.0,10.25,0.83,standing
52500,44.25,0.43,18.0,0.0,9.75,0.83,standing
52750,44.5,0.5,18.25,0.43,10.25,0.83,standing
53000,44.5,0.5,18.5,0.5,9.75,0.83,standing
53250,43.5,0.5,18.25,0.43,7.33,0.94,standing
53500,43.5,0.5,18.0,0.0,9.5,1.8,standing
53750,43.5,0.5,18.0,0.0,10.75,0.43,standing
54000,44.0,0.71,18.33,0.47,11.0,0.82,standing
54250,43.5,0.5,18.25,0.43,11.5,0.87,standing
54500,43.67,0.47,19.0,0.0,9.67,0.47,standing
54750,43.5,0.5,18.0,0.0,11.5,0.5,standing
55000,43.5,0.5,18.0,0.0,11.75,0.83,standing
55250,43.5,0.5,18.0,0.0,10.75,0.83,standing
55500,43.25,0.83,18.25,0.43,10.25,1.09,standing
55750,43.33,0.47,18.0,0.0,9.33,0.47,standing
56000,43.5,0.5,18.0,0.0,11.75,1.09,standing
56250,43.75,0.43,17.5,0.5,13.0,0.71,standing
56500,44.5,0.87,15.33,0.94,14.33,0.94,standing
56750,42.5,0.87,12.75,0.43,13.25,1.3,standing
57000,41.33,0.47,15.5,0.5,13.0,1.41,standing
57250,38.5,0.87,15.5,0.5,13.0,0.71,standing
57500,38.0,1.0,15.5,0.87,14.5,0.87,standing
57750,36.67,0.94,16.67,1.25,12.75,0.83,standing
58000,38.67,0.47,18.0,0.0,12.0,0.0,standing
58250,41.25,0.43,16.5,1.12,9.5,2.6,standing
58500,41.0,1.22,14.25,1.3,9.0,2.55,standing
58750,39.5,0.87,10.0,2.0,10.25,1.3,standing
59000,38.0,1.22,14.0,1.22,9.75,3.27,standing
59250,37.0,0.71,7.0,2.83,15.25,1.48,standing
59500,38.75,0.43,11.33,0.94,9.0,0.82,standing
59750,37.5,1.12,12.0,0.0,13.75,1.79,standing
60000,36.33,0.47,11.25,1.3,14.67,1.25,standing
60250,36.75,0.83,7.0,3.94,16.75,1.09,standing
60500,37.75,1.3,16.0,0.71,12.5,2.29,standing
60750,38.33,0.47,8.67,2.87,7.33,0.94,standing
61000,38.75,0.43,15.75,2.59,3.75,0.83,standing
61250,39.0,0.0,19.0,0.71,11.0,4.36,standing
61500,39.0,0.0,18.0,0.0,14.25,0.83,standing
61750,41.5,0.5,18.0,0.0,11.0,1.87,standing
62000,44.5,0.5,18.0,0.0,11.75,1.79,standing
62250,45.0,0.0,18.0,0.0,13.67,0.94,standing
62500,45.0,0.0,18.25,0.43,14.0,0.71,standing
62750,45.0,0.0,18.75,0.43,13.5,1.12,standing
63000,45.0,0.0,18.25,0.43,14.0,1.22,standing
63250,45.0,0.0,18.0,0.0,14.5,0.5,standing
63500,45.0,0.0,18.0,0.0,13.25,1.3,standing
63750,45.0,0.0,18.25,0.43,13.0,1.22,standing
64000,45.0,0.0,18.25,0.43,12.75,0.83,standing
64250,45.0,0.0,18.67,0.47,12.75,0.83,standing
64500,45.0,0.0,18.25,0.43,13.0,0.71,standing
64750,45.0,0.0,18.75,0.43,13.5,1.12,standing
65000,45.0,0.0,18.75,0.43,14.0,1.0,standing
65250,45.0,0.0,19.0,0.0,14.5,0.5,standing
65500,45.0,0.0,18.0,0.0,14.25,0.83,standing
65750,45.0,0.0,18.25,0.43,14.5,0.87,standing
66000,45.0,0.0,18.0,0.0,14.67,0.47,standing
66250,45.0,0.0,18.0,0.0,15.0,0.0,standing
66500,45.0,0.0,18.0,0.0,15.67,0.47,standing
66750,45.0,0.0,18.0,0.0,15.25,0.43,standing
67000,45.0,0.0,18.0,0.0,15.25,0.43,standing
67250,45.0,0.0,18.0,0.0,15.0,0.0,standing
67500,45.0,0.0,18.0,0.0,15.25,0.43,standing
67750,45.0,0.0,18.0,0.0,15.0,0.0,standing
68000,45.0,0.0,18.0,0.0,15.0,0.0,standing
68250,45.0,0.0,18.25,0.43,15.0,0.71,standing
68500,45.0,0.0,18.5,0.5,15.0,0.71,standing
68750,45.0,0.0,18.0,0.0,15.25,0.83,standing
69000,45.0,0.0,18.0,0.0,15.5,0.87,standing
69250,45.0,0.0,18.0,0.0,15.33,0.47,standing
69500,45.0,0.0,18.0,0.0,15.25,0.43,standing
69750,45.0,0.0,18.0,0.0,15.75,0.83,standing
70000,45.0,0.0,18.0,0.0,14.5,0.5,standing
70250,45.0,0.0,18.0,0.0,14.5,0.5,standing
70500,45.0,0.0,18.0,0.0,14.0,1.0,standing
70750,45.0,0.0,18.0,0.0,14.0,1.41,standing
71000,45.0,0.0,17.0,1.22,10.5,1.5,standing
71250,45.0,0.0,10.67,2.05,17.0,2.83,standing
71500,45.0,0.0,14.25,1.79,19.0,2.45,standing
71750,44.67,0.47,14.0,1.41,13.0,1.73,standing
72000,40.75,2.95,11.5,0.87,15.5,1.12,standing
72250,38.0,1.22,12.75,0.83,14.25,1.48,standing
72500,40.75,0.83,15.25,0.43,18.75,1.09,standing
72750,42.25,0.43,13.0,1.41,17.33,1.7,standing
73000,43.75,0.43,7.25,3.03,10.0,0.71,standing
73250,45.0,0.0,18.0,1.87,5.5,2.69,standing
73500,45.0,0.0,18.75,0.43,15.67,2.49,standing
73750,43.0,1.0,10.25,2.28,19.75,1.3,standing
74000,38.5,0.87,7.5,0.87,18.0,0.0,standing
74250,37.67,0.94,3.0,1.63,19.25,1.09,standing
74500,38.75,0.43,11.25,7.5,20.75,0.43,standing
74750,39.0,0.0,20.5,0.87,13.0,2.94,standing
75000,40.5,0.5,14.33,2.87,7.5,0.5,standing
75250,38.5,1.5,14.25,1.3,14.67,2.49,standing
75500,33.75,1.3,15.0,0.0,18.5,0.87,standing
75750,37.75,1.3,15.0,0.0,19.67,0.47,standing
76000,41.25,0.83,13.33,0.47,15.0,2.45,standing
76250,42.5,0.5,9.67,3.3,17.0,0.82,standing
76500,43.67,0.47,17.5,1.66,10.33,4.64,standing
76750,42.5,0.5,20.5,0.5,3.0,1.41,standing
77000,42.25,0.43,21.0,0.0,4.75,1.3,standing
77250,42.33,0.47,20.33,0.47,8.25,2.49,standing
77500,42.75,0.43,20.0,0.0,9.0,1.22,standing
77750,43.25,0.43,19.75,0.43,7.0,1.22,standing
78000,43.5,0.5,19.75,0.43,6.0,0.0,standing
78250,43.75,0.43,19.25,0.43,5.0,0.71,standing
78500,43.5,0.5,19.0,0.0,4.33,0.47,standing
78750,43.75,0.43,19.0,0.0,6.25,0.83,standing
79000,44.0,1.0,19.67,0.47,8.33,0.47,standing
79250,43.75,0.43,20.25,0.43,8.0,1.0,standing
79500,43.5,0.5,19.75,0.43,8.25,0.83,standing
79750,44.67,0.47,19.0,0.0,8.0,0.82,standing
80000,44.0,1.0,18.75,0.43,5.75,0.83,standing
80250,44.0,0.71,18.75,0.43,9.33,0.47,standing
80500,43.33,0.47,19.0,0.0,7.5,1.12,standing
80750,44.25,0.43,19.5,0.5,8.0,0.82,standing
81000,43.75,0.43,19.25,0.43,8.75,0.43,standing
81250,43.75,0.43,19.25,0.43,9.5,0.5,standing
81500,43.75,0.83,19.0,0.0,10.25,1.09,standing
81750,44.25,0.43,19.0,0.0,9.33,0.47,standing
82000,44.5,0.5,19.5,0.5,10.0,1.22,standing
82250,45.0,0.0,19.75,0.43,9.0,0.0,standing
82500,44.67,0.47,19.33,0.47,9.0,0.82,standing
82750,45.0,0.0,18.25,0.43,7.75,0.43,standing
83000,45.0,0.0,18.25,0.43,7.0,0.71,standing
83250,45.0,0.0,18.75,0.43,8.25,0.83,standing
83500,44.75,0.43,18.75,0.83,9.25,1.09,standing
83750,43.5,1.12,19.0,0.0,8.75,0.43,standing
84000,42.0,0.0,18.75,0.43,4.5,2.69,standing
84250,41.5,0.87,18.75,0.43,4.25,1.3,standing
84500,41.75,0.43,18.5,0.5,5.67,0.47,standing
84750,43.25,0.83,18.25,0.43,6.0,1.87,standing
85000,45.0,0.0,18.0,0.0,7.5,0.5,standing
85250,45.0,0.0,18.0,0.0,6.67,1.25,standing
85500,45.0,0.0,18.25,0.43,4.67,1.25,standing
85750,45.0,0.0,18.5,0.5,4.67,0.94,standing
86000,45.0,0.0,19.0,0.0,6.33,0.47,standing
86250,45.0,0.0,19.0,0.71,6.25,0.43,standing
86500,45.0,0.0,18.0,0.0,5.75,0.43,standing
86750,45.0,0.0,18.0,0.0,2.5,0.5,standing
87000,45.0,0.0,18.0,0.0,2.75,2.05,standing
87250,45.0,0.0,18.25,0.43,3.67,0.94,standing
87500,45.0,0.0,18.25,0.43,7.67,0.94,standing
87750,45.0,0.0,18.0,0.0,8.5,1.12,standing
88000,45.0,0.0,18.0,0.0,11.0,1.63,standing
88250,44.75,0.43,18.5,0.5,11.0,0.0,standing
88500,44.33,0.47,20.0,0.0,12.0,0.0,standing
88750,43.0,0.71,19.25,0.43,11.0,1.22,standing
89000,42.33,0.47,18.67,0.47,6.25,1.48,standing
89250,42.25,0.43,20.0,0.71,6.75,1.3,standing
89500,42.0,0.0,18.5,0.5,9.5,0.87,standing
89750,43.5,0.5,18.0,0.0,11.0,0.82,standing
90000,45.0,0.0,17.25,0.43,11.0,1.0,standing
90250,44.5,0.5,17.0,0.0,11.0,0.71,standing
90500,44.5,0.5,18.0,0.0,11.0,1.0,standing
90750,44.75,0.43,18.0,0.0,11.75,0.43,standing
91000,45.0,0.0,16.33,0.47,11.67,0.47,standing
91250,45.0,0.0,17.25,0.43,14.75,0.43,standing
91500,45.0,0.0,17.75,0.43,13.25,1.09,standing
91750,45.0,0.0,18.0,0.0,12.33,0.47,standing
92000,45.0,0.0,18.0,0.0,12.0,0.0,standing
92250,45.33,0.47,18.0,0.0,12.67,0.94,standing
92500,45.0,0.0,18.25,0.43,3.67,2.49,standing
92750,44.25,0.83,18.5,0.5,7.0,0.0,standing
93000,43.5,0.5,18.25,0.43,7.75,2.17,standing
93250,42.75,0.83,18.0,0.0,9.75,2.49,standing
93500,42.25,0.43,18.0,0.0,11.25,1.09,standing
93750,41.5,0.87,18.0,0.0,9.75,2.28,standing
94000,39.25,1.79,18.5,0.87,8.0,2.45,standing
94250,39.0,0.71,17.75,1.64,14.5,1.5,standing
94500,42.75,0.83,9.25,1.79,15.25,0.43,standing
94750,45.0,0.0,11.33,0.47,13.0,0.82,standing
95000,46.67,0.47,12.0,0.0,11.67,0.47,standing
95250,46.5,0.5,12.75,0.83,12.75,2.17,standing
95500,44.0,1.41,9.0,0.0,17.5,1.5,standing
95750,39.5,1.8,16.0,2.35,14.5,3.91,standing
96000,42.0,0.0,18.25,0.43,5.0,4.06,standing
96250,44.0,0.71,18.0,0.0,10.67,1.25,standing
96500,43.25,0.83,18.0,0.0,11.0,1.0,standing
96750,42.75,0.83,18.0,0.0,9.0,0.71,standing
97000,42.25,0.43,18.0,0.0,7.67,0.94,standing
97250,42.67,0.94,18.0,0.0,11.0,0.82,standing
97500,44.33,0.47,18.0,0.0,12.0,0.0,standing
97750,44.33,0.47,17.0,0.0,12.5,0.87,standing
98000,44.25,0.43,17.0,0.0,10.33,1.25,standing
98250,43.5,0.5,18.25,0.43,11.67,0.47,standing
98500,42.5,0.5,20.0,0.71,9.0,0.71,standing
98750,43.25,0.83,20.75,0.43,8.0,0.71,standing
99000,43.5,0.5,20.25,0.43,8.5,1.5,standing
99250,44.25,0.43,20.5,0.5,10.75,1.3,standing
99500,44.25,0.83,20.33,0.47,10.33,1.25,standing
99750,43.5,0.5,20.5,0.5,10.5,0.87,standing
100000,44.0,0.82,21.0,0.0,9.0,0.0,standing
100250,43.5,0.5,21.0,0.0,8.75,1.09,standing
100500,43.5,0.5,21.0,0.0,11.75,0.43,standing
100750,43.67,1.0,20.75,0.43,12.0,0.0,standing
101000,44.33,0.47,19.33,0.47,11.25,0.83,standing
101250,45.0,0.0,18.75,0.43,10.75,0.83,standing
101500,45.0,0.0,19.5,0.5,11.75,0.43,standing
101750,45.0,0.0,19.5,0.5,11.75,0.43,standing
102000,45.0,0.0,18.5,0.5,12.5,1.5,standing
102250,45.0,0.0,18.25,0.43,13.0,1.0,standing
102500,45.0,0.0,18.0,0.0,13.0,1.0,standing
102750,45.0,0.0,18.0,0.0,12.75,0.83,standing
103000,45.0,0.0,18.25,0.43,13.0,1.0,standing
103250,45.0,0.0,18.0,0.0,12.75,0.43,standing
103500,45.0,0.0,18.25,0.43,12.25,0.43,standing
103750,45.0,0.0,18.5,0.5,12.25,0.43,standing
104000,45.0,0.0,18.5,0.5,12.75,0.83,standing
104250,45.0,0.0,18.75,0.43,12.5,0.87,standing
104500,45.0,0.0,18.5,0.5,12.25,0.43,standing
104750,45.0,0.0,18.0,0.0,10.75,1.3,standing
105000,45.0,0.0,18.25,0.43,12.25,0.83,standing
105250,45.0,0.0,18.67,0.47,12.0,0.0,standing
105500,45.0,0.0,18.5,0.5,12.67,0.94,standing
105750,45.0,0.0,19.0,0.0,12.5,0.5,standing
106000,45.0,0.0,19.0,0.0,12.25,0.43,standing
106250,45.0,0.0,18.67,0.47,12.5,0.5,standing
106500,45.0,0.0,18.25,0.43,12.5,0.5,standing
106750,45.0,0.0,19.5,0.5,12.0,0.0,standing
107000,45.0,0.0,19.0,0.0,11.5,0.5,standing
107250,45.0,0.0,18.75,0.43,11.75,0.43,standing
107500,45.0,0.0,18.5,0.5,11.5,0.5,standing
107750,45.0,0.0,18.25,0.43,11.5,0.87,standing
108000,45.0,0.0,18.25,0.43,12.25,0.43,standing
108250,45.0,0.0,18.67,0.47,12.0,0.71,standing
108500,45.0,0.0,18.67,0.47,12.0,0.0,standing
108750,45.0,0.0,18.5,0.5,11.25,0.83,standing
109000,45.0,0.0,18.75,0.43,11.0,0.82,standing
109250,45.0,0.0,18.0,0.0,10.75,0.83,standing
109500,44.67,0.47,18.0,0.0,11.0,1.22,standing
109750,44.5,0.5,18.25,0.43,12.0,0.71,standing
110000,44.5,0.5,18.0,0.0,11.5,0.5,standing
110250,45.0,0.0,18.5,0.5,12.0,0.0,standing
110500,45.0,0.0,18.25,0.43,12.25,0.43,standing
110750,45.0,0.0,18.0,0.0,12.5,0.5,standing
111000,45.0,0.0,17.75,0.43,12.25,0.43,standing
111250,45.0,0.0,17.5,0.5,13.0,1.22,standing
111500,45.0,0.0,18.0,0.0,13.0,1.0,standing
111750,45.0,0.0,18.0,0.0,13.67,0.47,standing
112000,45.0,0.0,18.67,0.47,12.0,0.0,standing
112250,45.0,0.0,18.5,0.5,12.0,0.0,standing
112500,45.5,0.5,19.25,0.43,12.0,0.0,standing
112750,45.67,0.47,20.0,0.0,13.0,0.82,standing
113000,45.0,0.0,19.75,0.43,11.67,1.25,standing
113250,45.0,0.0,19.25,0.43,12.0,0.71,standing
113500,45.0,0.0,19.33,0.47,13.25,1.3,standing
113750,45.0,0.0,19.0,0.0,13.25,0.83,standing
114000,45.0,0.0,18.6,0.49,12.5,0.5,standing
114250,45.0,0.0,18.33,0.47,13.25,0.83,standing
114500,45.0,0.0,18.5,0.5,14.67,0.47,standing
114750,45.0,0.0,18.0,0.0,13.75,1.09,standing
115000,45.0,0.0,18.0,0.0,14.25,0.83,standing
115250,45.0,0.0,18.5,0.5,14.0,1.0,standing
115500,45.0,0.0,19.0,0.0,11.75,0.43,standing
